Catagory,libnum,Title,Composer,Arranger,Ensemble,Copyright,Notes,URL
SB,320,,,,,,EMPTY,null,
SB,321,,,,,,EMPTY,null,
SB,322,Sun Catchers,Nodral, Marius,Nordal, Marius,Jazz Ensemble,1974,,null,
SB,323,Why Should I Care,,Bowers, Charlie,Jazz Ensemble,,,null,
SB,324,Fantasy,Earth, Wind, and Fire,Morgan, Paul,Jazz Ensemble,,,null,
SB,325,My Funny Valentine,Rogers, Richard,Wolpe, Dave,Jazz Ensemble,1998,,null,
SB,326,,,,,,EMPTY,null,
SB,327,Rosanna,Paich, David,Jennings, Paul,Jazz Ensemble,,,null,
SB,328,Pick Up the Pieces,Stuart, Gorrie, Ball, McIntosh, McIntyre, and Dunc,Taylor, Mark,Jazz Ensemble,,,null,
SB,329,Samba Dees Gonna Do It,Kubis, Tom,Kubis, Tom,Jazz Ensemble,,,null,
SB,330,Someone to Watch Over Me,Gershwin, George & Gershwin, Ira,Wolpe, Dave,Jazz Ensemble,1996,,null,
SB,331,Time After Time,Styne, Jule,Schamber, Don,Jazz Ensemble,1974,,null,
SB,332,EVIL WAYS,HENRY, SONNY,HOLMES, ROGER,Jazz Ensemble,1993,,null,
SB,333,Hopelessly Devoted To You,Farrar, John,Lowden, Bob,Jazz Ensemble,,,null,
SB,334,Sandunga,Sandoval, Arturo,Calle, Ed & Sanduval, Arturo,Jazz Ensemble,1999,,null,
SB,335,Battle Hymn,,Morgan, Paul,Jazz Ensemble,,MISSING MOST PARTS,null,
SB,336,,,,,,EMPTY,null,
SB,337,United States of America,Key, Francis Scott & Smith, John Stafford,SFC Warren C. Russell,JAZZ ENSEMBLE,2001,,null,
SB,338,AUTUMN LEAVES,MERCER, JOHNNY,BLAIR, PETER,JAZZ ENESMBLE,1950,,null,
SB,339,FANTASY,WHITE, MAURICE,TAYLOR, MARK,JAZZ ENSEMBLE,1997,,null,
SB,340,GET IT ON,CHASE, BILL,LOPEZ, VICTOR,JAZZ ENSEMBLE,2007,,null,
SB,341,A NIGHT IN TUNISIA,GILLESPIE, DIZZY,OSSER, GLENN,JAZZ ENSEMBLE,1944,,null,
SB,342,AN AMERICAN TRILOGY,VARIOUS,HAYES, MARK,JAZZ ENSEMBLE,2003,,null,
SB,343,I AM THE GUARD (BALLAD OF THE NATIONAL GUARD),FIELDS, ARTHUR,,JAZZ ENSEMBLE,,,null,
SB,344,MOONDANCE,MORRISON, VAN,LOPEZ, VICTOR,JAZZ ENSEMBLE,2004,,null,
SB,345,LYRIC MOOD,LAPORTA, JOHN,LAPORTA, JOHN,JAZZ ENSEMBLE,1967,,null,
SB,346,MOOD INDIGO,ELLINGTON, DUKE,NESTICO, SAMMY,JAZZ ENSEMBLE,1982,,null,
SB,347,HILL STREET BLUES,POST, MIKE,JENNINGS, PAUL,JAZZ ENSEMBLE,1982,,null,
SB,348,JUST FOOLIN,NESTICO, SAMMY,,JAZZ ENSEMBLE,1928,,null,
SB,349,DIGGIN,MUTCHLER, RALPH,MUTCHLER, RALPH,JAZZ ENSEMBLE,1964,,null,
SB,350,DON'T GET AROUND MUCH ANYMORE,ELLINGTON, DUKE,KNOX, BOB,JAZZ ENSEMBLE,,,null,
SB,351,3/4 OF THE TIME,CHARLES, RAY,NEUMANN, ROGER,JAZZ ENSEMBLE,1972,,null,
SB,352,MACK THE KNIFE,WEILL, KURT,WOLPE, DAVE,JAZZ ENSEMBLE,1999,,null,
SP,1,YOUNG LOVE,CARTEY, RIC & JOYNER, CAROLE,LEONARD, HAL,,1957,,null,
SP,2,YOU, YOU, YOU,OLIAS, LOTAR,LEONARD, HAL,,1952,,null,
SP,3,YOU'LL NEVER WALK ALONE (PROCESSIONAL MARCH),RODGERS & HAMMERSTEIN,SCHOENFELD, WILLIAM,,1954,,null,
SP,4,YOU ARE MY SUNSHINE,DAVIS, JIMMIE & MITCHELL, CHARLES,LEONARD, HAL,,1951,,null,
SP,5,HAPPY WANDERER, THE,MOLLER, FRIEDRICH W.,HEINE, RICHARD W.,,1954,,null,
SP,6,TENNESSEE WALTZ,STEWART, REDD & KING, PEEWEE,LEONARD, HAL,,1948,,null,
SP,7,THERE'S SOMETHING ABOUT A SOLDIER - FOX TROT,GAY, NOEL,BECKER, R.D.,,1933,,null,
SP,8,TROMBONE BLUES,JEWELL, FRED,,,,,null,
SP,9,WALTZ YOU SAVED FOR ME, THE,KAHN,G., KING,W., & FLINDT,E.,SCHULZ, WILLIAM,,1930,,null,
SP,10,TROMBONE TOBOGGAN,WEBER, ERNEST,,,,,null,
SP,11,WAYWARD WIND, THE,LEBOWSKY, STAN & NEWMAN, HERB,LEONARD, HAL,,1956,,null,
SP,12,TUTTI' FRUTTI,PENNIMAN, R.,LEONARD, HAL,,1956,,null,
SP,13,SURREY WITH THE FRINGE ON TOP, THE,RODGERS, RICHARD,SCHOENFELD, WILLIAM,,1954,,null,
SP,14,THAT'S AN IRISH LULLABY (TOO-RA-LOO-RA-LOO-RAL),SHANNON, J.R.,TEAGUE, WILLIAM,,1944,,null,
SP,15,TOO MUCH,ROSENBURG,LEE & WEINMAN,BERNARD,LEONARD, HAL,,1957,,null,
SP,16,CARNIVAL OF VENICE FOR BAND, THE,,LEE, JACK,,1968,,null,
SP,17,SWINGIN' SHEPHERD BLUES, THE,ROBERT, JACOBSON, AND KOFFMAN,YODER, PAUL,,1958,,null,
SP,18,MERRYMAKERS, THE (THE JOLLY COPPERSMITH),LAVALLE, PAUL,,,1950,,null,
